topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,1,2,10,10,0,1000,10,512,100,5,0,4913.083333
4,1,2,1000000,1,0,1,10,1024,100,2,0,876
4,1,4,10,10,1,1,1000,1024,10000,2,0,3063.083333
4,1,2,1000000,1,1,1,10,1024,100,5,29,883.3333333
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,888.1666667
2,10,4,1000000,1,1,1,1000,512,10000,2,29,925.75
2,1,2,1000000,10,1,1000,10,512,100,5,0,9052.333333
4,1,4,10,10,1,1000,1000,1024,10000,2,29,4321.916667
2,1,2,10,10,1,1,10,1024,100,5,29,6555.5
4,10,4,10,1,0,1,10,1024,100,5,29,886.0833333
4,1,4,10,1,1,1000,1000,512,10000,2,29,6155.25
2,10,2,10,10,0,1,10,1024,100,5,0,6240.5
2,10,2,1000000,10,0,1000,10,512,100,5,29,9008.083333
2,1,4,10,10,1,1000,1000,512,10000,5,0,8303.75
4,1,4,10,10,0,1000,1000,1024,10000,2,0,4265.5
4,1,2,10,1,1,1,1000,512,10000,2,29,884.3333333
4,1,2,1000000,10,0,1,1000,512,10000,2,29,4249.583333
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,3954.083333
4,1,2,10,1,0,1,1000,1024,10000,5,0,891.5
2,10,2,1000000,1,1,1,10,1024,100,2,0,911.8333333
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,910
4,10,2,1000000,10,1,1000,10,512,100,5,0,5438.083333
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,9273.75
2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,8873.166667
4,10,4,10,10,1,1000,1000,1024,10000,5,0,4090.416667
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,4164.25
4,1,4,10,1,0,1,1000,1024,10000,2,29,867.6666667
2,1,2,10,1,1,1,10,1024,100,2,29,903.6666667
4,10,4,1000000,1,0,1000,10,512,100,2,0,5939.75
4,10,4,10,10,0,1000,1000,1024,10000,5,29,3924
2,10,2,1000000,10,0,1000,1000,512,10000,2,0,8917.083333
2,1,2,10,10,0,1,10,512,100,2,29,6416.583333
4,1,2,10,1,0,1000,1000,512,10000,5,29,7300.25
4,1,2,1000000,10,0,1000,1000,512,10000,5,29,5415.583333
2,1,4,10,1,0,1000,1000,1024,10000,2,29,9157.416667
4,1,4,10,1,1,1,10,512,100,2,29,873
4,10,2,10,10,1,1000,10,512,100,2,0,5085.333333
2,1,4,10,1,1,1,1000,1024,10000,5,29,908.75
4,1,4,10,1,1,1000,10,1024,100,2,29,6314.166667
4,10,2,1000000,1,1,1,10,512,100,2,29,883.3333333
2,1,4,10,10,0,1000,1000,512,10000,2,0,8038.916667
4,1,4,1000000,10,0,1,10,1024,100,2,0,2780.25
4,1,2,10,1,0,1000,10,512,100,5,0,6850.083333
2,1,4,1000000,10,0,1,1000,1024,10000,2,29,6263.416667
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,4035.666667
4,1,4,10,10,0,1,10,1024,100,5,0,2979
2,10,4,1000000,1,0,1,10,1024,100,2,0,917.9166667
2,1,4,10,1,1,1,10,1024,100,5,29,908.8333333
4,1,4,10,10,1,1000,1000,512,10000,2,29,4170.25
2,10,4,10,1,0,1000,1000,512,10000,2,29,9338.416667
2,1,2,10,1,1,1,1000,512,10000,2,29,892.75
4,1,4,10,1,1,1000,1000,1024,10000,5,0,5981.083333
4,1,2,1000000,1,1,1,10,1024,100,2,0,886.25
4,1,4,10,1,0,1,1000,1024,10000,5,0,905.5
2,1,2,1000000,1,0,1,10,1024,100,2,0,921.4166667
4,10,4,10,10,0,1000,1000,1024,10000,2,29,3942.083333
2,10,2,1000000,10,0,1,1000,512,10000,2,29,6410.583333
2,1,2,10,10,0,1000,10,1024,100,5,29,8621.416667
4,10,2,1000000,10,1,1,10,512,100,2,29,4179.416667
2,10,4,10,1,0,1,10,512,100,2,29,895.9166667
4,10,2,10,1,1,1,10,512,100,5,29,875.3333333
2,1,2,10,1,1,1,1000,512,10000,2,0,903.5
2,1,2,10,10,1,1,1000,512,10000,2,0,6397.666667
4,1,2,1000000,10,0,1000,1000,1024,10000,2,29,5622.666667
2,10,2,10,1,0,1000,1000,512,10000,2,0,9812
4,10,4,1000000,1,0,1000,10,1024,100,5,0,6140.75
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,6296.083333
4,10,2,1000000,10,1,1,10,512,100,2,0,3984.25
2,1,2,10,1,0,1,10,1024,100,2,0,923.9166667
4,1,2,10,10,1,1,10,512,100,5,0,4068.666667
4,1,4,1000000,1,0,1000,10,512,100,2,0,6235.083333
2,10,4,1000000,10,1,1000,10,512,100,2,29,7825.083333
4,10,4,1000000,10,0,1000,1000,1024,10000,5,29,4174.416667
2,10,4,1000000,10,1,1000,10,1024,100,2,0,7970.25
4,1,2,10,10,0,1000,10,1024,100,2,0,5524.416667
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,892.75
4,1,2,10,1,1,1,10,512,100,2,0,874.4166667
2,10,2,10,1,1,1000,1000,512,10000,5,0,9574
4,10,4,10,10,1,1,10,512,100,2,0,3063.583333
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,901.9166667
4,10,4,1000000,1,0,1,1000,512,10000,2,29,875.3333333
4,10,4,1000000,1,0,1,10,512,100,2,29,892.5
2,10,4,10,10,0,1,10,1024,100,5,0,6185.916667
4,1,4,10,1,0,1000,1000,1024,10000,2,29,6069.833333
2,10,4,1000000,1,0,1000,10,1024,100,5,29,8987.583333
2,10,4,1000000,10,0,1,10,512,100,2,0,6131.583333
2,10,2,1000000,1,1,1000,1000,512,10000,5,29,9640.083333
2,1,4,1000000,1,1,1,10,1024,100,5,0,903.9166667
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,8029.166667
4,10,4,10,1,1,1,10,1024,100,2,29,879.25
4,10,2,10,10,0,1,1000,512,10000,5,0,4063
4,1,4,10,1,1,1000,10,1024,100,5,0,6254.416667
2,1,2,1000000,1,0,1,10,1024,100,5,0,909.75
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,9089.583333
2,10,2,1000000,1,0,1000,1000,512,10000,2,29,9334
4,1,4,1000000,10,1,1,10,1024,100,5,0,3102.416667
2,1,4,10,10,1,1,10,512,100,2,29,6273.083333
2,1,4,1000000,1,0,1,1000,1024,10000,5,0,886.9166667
4,10,2,10,10,1,1000,1000,1024,10000,5,29,5015.166667
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,8343.5
2,10,2,10,10,1,1000,1000,1024,10000,2,0,9098.083333
4,1,2,1000000,1,1,1000,10,1024,100,5,0,7344.833333
4,10,4,1000000,10,0,1000,1000,1024,10000,5,0,4473.666667
4,10,4,10,1,0,1000,10,512,100,5,0,6009.583333
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,3892.083333
4,10,2,10,10,1,1000,10,1024,100,5,0,5288.416667
4,1,4,10,10,1,1000,10,1024,100,5,29,3656
2,1,4,10,1,0,1000,10,1024,100,2,29,9349.083333
2,1,4,1000000,10,1,1,10,1024,100,5,29,6133.333333
4,1,2,1000000,1,1,1,1000,512,10000,2,29,854.9166667
4,1,4,1000000,10,0,1,10,512,100,2,0,2965.916667
2,1,4,1000000,10,1,1,1000,512,10000,5,0,6092.666667
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,9534.916667
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,4153.583333
4,1,4,1000000,1,0,1000,1000,1024,10000,2,0,6319.833333
2,1,2,1000000,1,0,1000,10,1024,100,5,0,9803.583333
4,10,2,1000000,1,0,1000,10,512,100,5,29,7315.583333
4,1,4,1000000,10,0,1000,10,512,100,5,0,4048.75
4,1,4,1000000,10,0,1000,10,1024,100,2,0,4069.416667
2,10,2,10,10,0,1000,1000,1024,10000,2,29,8862.25
4,1,4,1000000,10,1,1,10,1024,100,2,29,3113.25
2,10,4,10,1,0,1000,10,1024,100,5,29,9424.333333
2,1,4,1000000,1,0,1,1000,512,10000,2,29,900.75
2,1,2,1000000,1,0,1,10,512,100,5,29,893.8333333
2,10,4,10,1,1,1,10,1024,100,2,0,906.8333333
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,4162.833333
2,10,4,10,1,1,1,10,1024,100,2,29,924.1666667
4,1,4,10,1,0,1000,10,1024,100,5,0,6168.916667
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,8999.083333
2,10,4,1000000,10,1,1000,1000,1024,10000,5,29,7883.833333
2,1,4,10,10,1,1000,1000,1024,10000,2,0,7715
2,10,2,1000000,10,1,1000,10,1024,100,2,0,8884.5
2,1,2,1000000,10,1,1000,10,512,100,2,29,8845.333333
4,1,2,1000000,10,1,1,10,512,100,5,29,4235.083333
2,10,4,10,1,1,1000,1000,1024,10000,5,29,9355.75
4,1,2,10,1,1,1,1000,512,10000,5,29,873.5
2,1,4,10,10,1,1,1000,1024,10000,5,0,6121.916667
2,10,2,1000000,1,1,1000,10,1024,100,2,0,10087
2,1,4,10,10,0,1,1000,1024,10000,5,0,6037.916667
4,10,2,10,1,0,1,1000,512,10000,2,29,845.75
4,10,4,10,1,0,1,1000,1024,10000,5,0,893.6666667
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,8981
4,10,4,10,10,0,1,10,1024,100,5,0,3013.166667
4,10,4,10,1,0,1,1000,1024,10000,5,29,895.9166667
4,10,2,10,10,1,1,10,512,100,2,29,4056.166667
4,1,4,10,1,1,1,1000,1024,10000,5,29,892.75
4,10,2,10,1,0,1000,10,1024,100,5,0,7198.166667
2,1,2,10,1,0,1000,1000,512,10000,2,29,10007.5
4,10,4,10,10,1,1,10,512,100,5,29,3054.75
2,10,2,1000000,10,1,1000,1000,1024,10000,5,29,8696.75
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,8976.833333
4,10,4,1000000,10,0,1000,10,1024,100,2,29,3811.916667
4,10,2,10,1,0,1,10,512,100,5,29,894.75
2,1,2,10,1,0,1,10,1024,100,5,29,923.6666667
4,10,2,10,1,0,1,1000,512,10000,5,29,898.8333333
4,10,2,1000000,10,1,1,1000,512,10000,5,29,4086.75
2,1,2,1000000,10,0,1000,1000,1024,10000,2,29,8850
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,5183
2,1,4,1000000,1,0,1,10,512,100,5,29,906.1666667
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,895.75
2,1,2,1000000,1,0,1000,10,1024,100,2,0,9669.5
2,1,4,10,10,0,1,1000,1024,10000,2,29,6069.75
2,10,4,10,10,0,1000,10,512,100,5,29,7801.333333
4,10,4,10,1,0,1,1000,512,10000,2,29,885.0833333
2,1,4,10,10,0,1000,1000,1024,10000,5,29,8310.583333
2,1,2,10,1,1,1,1000,1024,10000,2,29,910.5833333
4,10,4,10,10,1,1000,10,1024,100,2,0,4012.333333
4,1,4,10,10,1,1,1000,1024,10000,5,0,2986.5
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,6102.75
4,10,4,1000000,10,0,1,10,1024,100,2,29,3054.333333
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,885.6666667
4,10,2,10,1,1,1000,1000,1024,10000,2,29,7365.666667
2,10,2,10,10,0,1000,1000,512,10000,5,29,9147.5
4,10,4,1000000,10,1,1000,10,512,100,2,29,3773
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,870.1666667
2,1,2,10,10,0,1,10,1024,100,5,29,6453
2,10,4,10,10,1,1000,10,1024,100,5,29,7822.083333
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,9134.666667
4,1,4,1000000,1,0,1,1000,512,10000,2,0,853.25
4,10,2,10,1,1,1000,1000,512,10000,2,29,7472.75
4,10,4,10,10,1,1,1000,1024,10000,2,0,2981.25
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,10012.66667
4,1,4,10,1,0,1000,10,512,100,2,29,6380.75
2,1,2,10,10,0,1000,1000,1024,10000,5,0,8808.833333
4,1,4,1000000,10,0,1,10,512,100,5,29,3009
4,10,2,10,1,0,1000,10,512,100,5,0,7461
4,10,4,1000000,1,0,1,10,512,100,5,29,895
2,1,2,10,1,0,1,10,512,100,2,29,882.25
2,1,2,1000000,10,0,1,1000,1024,10000,2,29,6390.333333
2,1,2,10,10,0,1000,1000,1024,10000,2,0,9000.75
4,10,4,10,1,1,1,10,1024,100,5,0,897.5
4,1,2,1000000,10,0,1000,1000,1024,10000,5,0,5089.5
2,1,4,1000000,1,0,1,10,512,100,5,0,902.6666667
4,10,2,1000000,1,1,1000,1000,512,10000,2,29,7025.5
4,1,2,1000000,1,1,1000,1000,1024,10000,5,0,7327.833333
4,10,2,10,1,1,1,10,1024,100,2,0,865.5833333
2,1,4,1000000,1,0,1000,10,512,100,2,0,9440.916667
2,10,2,10,1,0,1000,1000,1024,10000,2,0,9421.333333
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,4015.833333
4,10,4,10,1,0,1,10,1024,100,2,0,881.4166667
2,10,4,1000000,10,1,1,10,512,100,2,29,6108.083333
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,916.25
4,1,4,1000000,10,0,1000,10,1024,100,5,29,4134
4,10,4,10,1,1,1000,10,1024,100,5,0,6098.916667
4,1,4,1000000,1,1,1,10,512,100,5,0,884.1666667
2,1,2,1000000,10,1,1,1000,1024,10000,2,29,6398.916667
2,10,2,10,10,1,1000,10,1024,100,2,29,8489.75
2,1,2,10,1,1,1,10,1024,100,5,29,899.25
4,10,4,10,1,1,1,1000,1024,10000,2,29,877.5833333
4,1,4,1000000,10,1,1,10,1024,100,2,0,3036.833333
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,9667.166667
2,1,4,10,1,1,1000,1000,1024,10000,2,29,9107
4,1,4,10,10,0,1000,1000,512,10000,2,0,4150.25
2,10,4,10,10,1,1000,10,1024,100,5,0,8082.833333
4,1,4,10,10,0,1,1000,512,10000,5,0,2980.333333
4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,5608.25
2,1,4,10,10,0,1,1000,512,10000,5,0,6219.916667
2,10,2,1000000,10,1,1000,1000,512,10000,2,0,8906.5
2,1,4,10,1,0,1,1000,512,10000,5,0,893.3333333
4,1,4,1000000,10,0,1,10,1024,100,5,29,3047.333333
2,10,4,1000000,1,1,1,10,512,100,2,29,925.25
4,1,2,10,10,1,1000,1000,1024,10000,2,29,4797.416667
2,1,4,10,10,1,1000,10,512,100,2,29,7950.833333
4,10,2,10,10,1,1,10,1024,100,2,29,4136.666667
2,1,4,10,10,0,1000,10,512,100,2,29,7753.75
4,1,2,10,10,0,1000,10,1024,100,5,0,5259.833333
2,10,2,1000000,10,1,1,10,512,100,5,0,6405.416667
4,10,4,1000000,10,1,1000,10,1024,100,2,0,4193.833333
2,10,4,10,10,1,1,1000,1024,10000,2,0,6168.75
4,1,4,10,1,0,1,10,512,100,2,29,874.75
2,1,4,1000000,1,1,1,10,1024,100,2,0,921.0833333
4,1,4,1000000,1,1,1,1000,512,10000,5,29,852.6666667
4,1,2,1000000,1,1,1000,10,512,100,5,29,7359.5
2,10,4,10,10,1,1,1000,512,10000,2,29,6189.666667
2,1,2,10,1,1,1,1000,1024,10000,5,29,907.6666667
4,1,4,10,10,0,1,1000,512,10000,2,29,2995.75
4,10,4,1000000,10,1,1000,1000,512,10000,2,0,4370.166667
4,1,4,1000000,10,1,1000,10,1024,100,2,0,3969.416667
2,1,2,10,1,1,1000,1000,512,10000,5,29,9743.666667
4,10,2,1000000,1,0,1000,10,512,100,5,0,7476.416667
2,10,4,1000000,1,1,1,10,512,100,2,0,899.4166667
2,10,2,10,1,1,1000,10,1024,100,5,0,9440.583333
2,1,4,1000000,1,1,1,10,1024,100,5,29,919
2,1,2,10,10,0,1000,1000,512,10000,5,29,9142.416667
2,1,2,10,10,1,1,10,512,100,5,29,6502.75
4,1,4,10,1,1,1,10,512,100,5,0,871.6666667
2,1,4,1000000,10,1,1000,10,512,100,2,0,8126.75
4,1,2,1000000,10,0,1,10,1024,100,2,0,4170.083333
2,1,4,10,1,1,1000,10,512,100,5,29,9194.083333
4,1,2,10,1,0,1000,1000,512,10000,2,29,7134.5
2,1,4,10,10,1,1000,10,1024,100,2,0,7805.5
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,9931.083333
4,1,2,1000000,1,0,1000,1000,1024,10000,2,29,7353.75
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,872.75
4,1,4,1000000,10,0,1000,1000,512,10000,5,0,4119.333333
4,1,4,10,10,1,1000,1000,512,10000,5,29,4196.916667
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,7450.75
4,1,2,1000000,1,1,1000,10,512,100,2,0,7367.416667
2,10,4,1000000,1,1,1000,10,512,100,5,0,9037.083333
2,10,2,10,10,1,1,1000,512,10000,2,29,6399.083333
4,10,4,10,10,0,1000,10,512,100,5,0,3967.916667
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,4180
4,1,4,1000000,10,0,1000,10,1024,100,5,0,3997
4,10,4,10,10,1,1,10,1024,100,5,0,2975.166667
2,10,4,10,10,1,1,1000,512,10000,2,0,6124.833333
4,10,4,1000000,10,1,1000,1000,512,10000,2,29,4072.666667
4,1,2,10,10,0,1,1000,1024,10000,5,0,4181.833333
2,10,2,10,1,1,1000,10,512,100,5,0,10051.41667
4,10,2,10,1,1,1,1000,1024,10000,2,29,877.75
4,1,4,1000000,1,1,1,1000,512,10000,2,0,889.1666667
2,1,2,10,1,1,1000,1000,1024,10000,5,0,9821.416667
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,7114.166667
2,10,4,1000000,10,0,1,10,1024,100,5,29,6142.083333
4,1,4,10,1,0,1,10,1024,100,2,0,852
2,1,2,1000000,10,0,1000,1000,512,10000,2,0,8878.083333
2,1,2,10,1,0,1,1000,1024,10000,2,0,889.5
4,1,2,1000000,1,0,1,10,512,100,2,0,850.5
4,10,2,10,10,1,1000,10,512,100,2,29,5343.25
2,1,4,1000000,10,0,1000,10,512,100,5,29,7999.416667
2,10,4,1000000,1,1,1,1000,512,10000,5,0,895.3333333
4,1,2,10,1,1,1,10,1024,100,5,29,885.25
4,1,4,10,10,0,1,1000,1024,10000,5,29,2984.666667
2,10,2,10,10,0,1,10,512,100,2,0,6525.666667
4,10,2,1000000,1,1,1,10,1024,100,2,0,862.5833333
4,1,4,10,1,0,1,10,1024,100,2,29,873.0833333
2,10,2,1000000,10,1,1,10,1024,100,2,0,6489.083333
4,10,2,10,10,0,1,1000,1024,10000,2,0,4020.833333
4,10,2,10,1,1,1000,1000,512,10000,5,29,7385.416667
2,10,2,1000000,1,1,1000,1000,1024,10000,5,29,9781.25
2,1,2,10,1,1,1000,1000,1024,10000,2,29,9809.75
2,10,4,10,10,0,1000,1000,512,10000,2,29,7893.166667
2,1,4,10,1,0,1,1000,1024,10000,5,29,899.5833333
2,1,2,10,10,1,1000,10,512,100,5,29,8863.166667
4,10,2,1000000,1,0,1,10,1024,100,5,29,871.0833333
4,10,4,10,10,1,1,10,1024,100,2,29,3107.666667
4,1,4,1000000,10,1,1,10,512,100,2,29,3007.583333
4,1,2,10,10,1,1000,10,1024,100,2,29,5002.916667
2,10,2,10,10,1,1,10,1024,100,2,0,6400.75
2,10,2,10,10,0,1000,1000,1024,10000,5,0,8716.833333
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,894.25
4,10,4,1000000,10,1,1000,10,512,100,2,0,4079.166667
2,10,2,10,10,0,1000,10,1024,100,2,29,8873.666667
2,1,2,10,10,0,1,10,512,100,2,0,6361.333333
4,1,2,10,1,0,1000,10,1024,100,2,0,7373.5
2,1,4,10,1,0,1,10,1024,100,2,29,893.0833333
2,10,2,1000000,10,0,1000,1000,512,10000,5,0,8900.166667
4,10,4,1000000,1,1,1000,10,1024,100,2,0,6463.75
4,1,4,10,10,0,1,10,1024,100,5,29,3029.083333
2,1,2,10,1,0,1000,1000,512,10000,5,0,10084
2,1,4,1000000,10,1,1000,10,512,100,5,0,7973.833333
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,878.75
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,9793.75
4,10,4,1000000,10,1,1,1000,512,10000,2,0,3011.25
2,10,2,1000000,10,0,1,1000,512,10000,5,29,6352.916667
4,10,4,1000000,10,0,1,10,512,100,5,0,3076.75
2,1,2,10,10,0,1,10,1024,100,2,29,6459.25
2,1,2,10,1,0,1000,1000,512,10000,2,0,9712
2,1,2,10,10,1,1000,1000,1024,10000,5,0,9156.75
2,10,4,10,10,1,1000,1000,1024,10000,5,0,8091.75
4,10,4,1000000,10,1,1000,10,512,100,5,29,3547.833333
2,1,2,10,10,1,1000,10,1024,100,2,29,8929.25
2,10,2,1000000,10,1,1,10,512,100,5,29,6438.25
4,10,2,1000000,10,0,1,1000,512,10000,5,29,4190.916667
4,1,2,1000000,10,0,1000,10,1024,100,5,29,5486.083333
2,1,4,10,10,0,1,1000,512,10000,5,29,6280.666667
4,10,4,1000000,10,1,1,10,1024,100,5,0,3008.166667
2,10,2,1000000,10,0,1000,10,512,100,5,0,8808.166667
4,1,4,10,1,1,1,10,1024,100,5,0,911
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,8448.25
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,5662.166667
4,10,4,1000000,10,0,1000,10,512,100,5,29,4060.416667
2,1,4,10,1,1,1000,10,1024,100,2,29,8928.416667
2,10,2,1000000,10,1,1000,10,512,100,5,0,9110.916667
4,10,2,10,1,0,1000,1000,1024,10000,2,29,7274.25
2,1,2,1000000,10,1,1,10,512,100,2,29,6378
4,1,4,10,1,0,1,1000,512,10000,5,0,886.3333333
2,1,4,1000000,10,1,1,10,512,100,2,29,6084.75
4,10,4,1000000,10,0,1000,10,1024,100,5,0,4247.5
4,1,4,10,10,0,1,1000,512,10000,5,29,3014.583333
2,10,2,10,10,1,1000,1000,512,10000,5,29,8861.5
4,1,2,10,10,1,1000,1000,512,10000,2,0,5144.333333
2,10,4,10,10,0,1000,1000,1024,10000,5,29,8201.333333
4,1,2,1000000,1,1,1,1000,512,10000,5,0,856.6666667
4,1,2,10,1,0,1,1000,512,10000,2,29,873.5833333
2,1,4,1000000,1,1,1,10,512,100,2,0,900.6666667
2,10,4,10,1,0,1000,10,1024,100,2,29,9201.75
2,1,2,10,1,1,1000,10,1024,100,5,0,9416.916667
4,10,4,10,1,1,1000,10,1024,100,2,29,6306.583333
2,1,4,1000000,1,1,1,10,1024,100,2,29,914.6666667
2,1,4,10,1,0,1000,1000,1024,10000,5,29,9116.583333
2,1,4,1000000,1,1,1000,10,512,100,5,0,9250.416667
4,1,4,10,10,1,1000,1000,1024,10000,5,29,4104.333333
2,10,4,10,10,1,1,10,512,100,5,29,6164.166667
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,4020.166667
2,10,4,10,1,1,1000,1000,512,10000,2,0,9052.25
2,10,2,10,1,0,1000,10,512,100,2,0,9796.666667
4,1,4,10,1,1,1000,10,1024,100,5,29,6500.75
4,10,4,1000000,10,0,1000,10,1024,100,5,29,4244.583333
2,10,2,1000000,1,1,1000,10,1024,100,2,29,9677.25
2,1,2,1000000,10,0,1,10,1024,100,5,29,6435.583333
2,1,2,10,10,1,1,1000,1024,10000,5,29,6409.333333
4,10,4,1000000,1,0,1,10,1024,100,2,0,885.1666667
2,10,2,1000000,1,1,1000,1000,1024,10000,5,0,9889.25
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,5027.75
4,1,2,10,1,0,1000,10,512,100,2,29,7384.583333
4,10,2,10,1,0,1000,10,512,100,5,29,7059
4,10,2,10,10,1,1,1000,1024,10000,5,0,4127.583333
4,1,2,10,10,1,1,10,512,100,5,29,4202.666667
4,1,2,10,1,1,1000,10,512,100,2,0,7217.75
2,10,2,10,10,1,1000,10,512,100,2,0,9154.583333
2,10,4,10,1,0,1,10,512,100,2,0,915.8333333
4,10,4,1000000,1,0,1,10,1024,100,5,0,892.6666667
2,1,4,10,10,0,1000,1000,1024,10000,5,0,8044.416667
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,6254.333333
4,1,2,10,10,0,1,1000,512,10000,2,0,4163.75
2,10,2,1000000,1,1,1000,10,512,100,5,29,9886.916667
2,10,4,10,10,1,1,10,1024,100,5,29,6042.75
4,10,4,1000000,1,1,1000,10,1024,100,5,29,6442.083333
4,1,2,1000000,1,0,1000,1000,512,10000,5,0,7356.583333
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,10031.08333
4,1,2,1000000,10,0,1000,10,512,100,5,29,5648.833333
2,10,2,10,10,1,1,10,512,100,2,29,6472.333333
4,10,4,10,1,1,1000,1000,1024,10000,2,0,5900.5
2,10,2,10,1,0,1,10,1024,100,2,29,911.1666667
4,10,4,10,1,1,1,10,512,100,2,0,862.5
2,10,2,1000000,1,1,1000,10,1024,100,5,29,10140.08333
2,1,2,10,10,0,1000,10,1024,100,2,0,9112.166667
4,10,2,10,1,0,1000,1000,512,10000,5,0,7291.833333
2,10,4,1000000,10,1,1,10,1024,100,5,29,6202.916667
2,10,2,10,1,0,1,10,512,100,2,29,901.75
2,1,2,1000000,1,1,1,10,512,100,2,29,906
4,10,2,1000000,10,0,1000,10,1024,100,2,29,5213.75
2,1,2,1000000,1,0,1,10,512,100,5,0,906.3333333
2,1,4,10,1,1,1000,1000,1024,10000,2,0,9387.75
4,10,4,1000000,10,1,1000,1000,1024,10000,2,29,4083.75
4,1,2,10,10,0,1000,10,1024,100,2,29,5114.666667
2,1,2,1000000,10,0,1000,1000,512,10000,2,29,9043.833333
2,1,4,1000000,1,0,1,1000,512,10000,2,0,899.3333333
2,10,2,10,1,1,1000,1000,512,10000,2,29,10088.91667
2,10,4,10,1,0,1000,10,512,100,5,29,8909.5
2,1,4,10,1,0,1,10,1024,100,2,0,902.8333333
2,10,4,10,1,1,1000,1000,512,10000,5,0,9260.5
4,10,4,1000000,1,0,1,1000,512,10000,5,0,886.3333333
4,10,4,1000000,1,1,1000,10,1024,100,5,0,6341.416667
2,1,2,10,10,1,1,10,1024,100,2,0,6461.333333
2,10,4,1000000,1,1,1,10,1024,100,2,0,902.5833333
4,1,2,1000000,10,0,1,10,1024,100,5,29,4205.416667
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,867.1666667
4,1,2,10,1,1,1000,1000,1024,10000,2,29,7218.833333
2,10,4,1000000,10,1,1,1000,1024,10000,5,29,6218.083333
4,10,2,10,1,0,1,1000,512,10000,5,0,872.5
2,10,2,1000000,10,1,1000,10,512,100,2,29,9205.083333
4,10,2,10,1,1,1,1000,512,10000,2,29,867.3333333
2,1,4,10,10,1,1000,10,512,100,2,0,8307.083333
4,10,2,10,1,0,1,10,1024,100,5,29,859
2,10,2,1000000,10,0,1000,1000,1024,10000,5,29,8516.916667
4,1,4,10,10,1,1,1000,512,10000,5,29,2918.75
4,1,2,10,10,1,1,10,1024,100,2,0,4117.833333
2,10,4,1000000,10,1,1,1000,512,10000,5,29,6171.083333
4,1,2,1000000,1,0,1,1000,512,10000,5,29,866.9166667
2,1,4,10,10,0,1,10,512,100,5,0,6120.583333
2,10,4,10,10,0,1,1000,512,10000,2,0,6131.416667
2,1,4,10,1,0,1000,1000,1024,10000,2,0,9180.416667
2,1,2,1000000,1,0,1,1000,512,10000,2,0,891.1666667
2,1,4,1000000,10,1,1,10,1024,100,5,0,6039.416667
4,10,4,10,10,0,1000,10,1024,100,2,0,4053.75
2,1,4,10,1,0,1,1000,1024,10000,5,0,903.0833333
2,1,4,1000000,10,1,1000,10,512,100,2,29,7765.666667
