topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,1,2,10,10,0,1,1000,1024,10000,2,29,3858.4
2,10,2,10,10,0,1000,10,512,100,5,0,nan
2,1,2,1000000,10,1,1,10,1024,100,5,0,nan
4,1,2,10,10,1,1000,1000,512,10000,2,0,7454.857143
4,1,2,10,10,1,1000,1000,512,10000,5,29,5560.333333
2,1,4,1000000,10,0,1,10,512,100,2,29,nan
4,10,4,10,1,1,1000,1000,1024,10000,2,29,nan
2,1,4,10,10,1,1,1000,512,10000,5,0,nan
2,10,4,1000000,1,0,1000,10,1024,100,2,0,nan
2,1,4,10,10,0,1000,10,512,100,2,0,10056
2,10,4,1000000,10,1,1,10,512,100,2,0,0
2,1,2,10,1,1,1,10,1024,100,5,0,nan
2,1,4,10,1,1,1,10,512,100,5,0,nan
2,1,4,10,10,1,1,10,1024,100,2,0,5341.428571
4,10,4,10,10,1,1,10,1024,100,2,29,4803
2,1,2,1000000,10,1,1,10,1024,100,5,0,0
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,nan
4,10,2,1000000,1,0,1,1000,512,10000,2,0,nan
4,1,2,10,1,0,1000,10,1024,100,5,29,0
4,10,4,10,1,1,1000,10,1024,100,2,29,4375
4,10,4,10,1,0,1,10,512,100,2,0,nan
2,1,2,1000000,1,1,1000,1000,1024,10000,2,0,nan
4,1,2,10,1,1,1000,10,1024,100,5,29,5112.5
2,1,4,1000000,10,0,1,10,1024,100,2,29,nan
4,10,2,10,1,0,1000,1000,1024,10000,5,0,5809.5
2,10,2,10,1,1,1,10,1024,100,5,0,nan
2,1,4,1000000,10,0,1,10,1024,100,2,29,0
2,10,2,1000000,10,0,1000,10,1024,100,5,0,nan
2,1,2,1000000,1,1,1,10,512,100,5,29,nan
2,1,2,1000000,1,1,1,1000,512,10000,5,0,nan
2,10,2,10,10,0,1,1000,1024,10000,5,29,nan
2,10,4,10,1,0,1000,10,512,100,5,0,0
4,1,4,1000000,10,0,1000,1000,512,10000,5,0,14.5
2,1,2,10,10,0,1000,10,512,100,2,0,0
2,1,4,10,1,0,1,1000,512,10000,5,0,nan
2,1,4,10,1,0,1000,1000,1024,10000,5,29,nan
4,10,4,1000000,1,1,1,10,1024,100,2,29,0
4,10,2,1000000,1,1,1,10,1024,100,2,0,nan
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,nan
4,10,2,10,1,0,1000,1000,1024,10000,2,0,0
4,10,4,10,1,1,1000,1000,1024,10000,5,29,nan
4,10,4,1000000,1,1,1,1000,512,10000,2,0,0
2,10,2,10,10,0,1,1000,1024,10000,5,0,3707
2,1,2,10,1,0,1,10,1024,100,5,29,nan
4,1,2,10,10,1,1,1000,512,10000,5,0,3042
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0
4,10,4,10,10,1,1,1000,512,10000,2,0,4634.8
2,1,2,1000000,1,0,1,1000,512,10000,5,0,nan
4,10,2,10,10,1,1000,10,512,100,2,29,2930.5
4,10,2,1000000,10,1,1,10,1024,100,5,0,nan
4,10,2,1000000,1,1,1,10,512,100,5,0,nan
2,1,2,1000000,10,0,1000,1000,512,10000,2,0,0
2,1,4,10,10,0,1000,10,512,100,5,0,nan
2,10,4,10,1,1,1000,1000,1024,10000,5,0,nan
2,1,4,1000000,1,0,1000,10,512,100,5,29,nan
4,10,2,1000000,1,1,1000,1000,512,10000,2,0,nan
4,1,2,10,10,0,1,1000,512,10000,2,29,631
4,1,4,10,10,1,1000,1000,512,10000,5,0,5952
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,nan
4,10,2,10,10,0,1000,1000,512,10000,5,29,6042.5
4,10,2,1000000,1,1,1,10,1024,100,5,0,nan
4,10,4,1000000,1,1,1,10,1024,100,5,0,0
4,10,2,10,10,1,1,10,512,100,2,0,4227.75
2,1,2,1000000,10,1,1,10,512,100,5,0,nan
2,10,2,10,10,0,1000,10,1024,100,2,0,nan
4,10,4,10,1,1,1000,10,1024,100,2,0,nan
4,10,4,10,1,1,1,10,1024,100,2,29,nan
4,10,4,10,1,1,1000,1000,512,10000,2,0,6684.5
4,10,2,10,1,0,1,10,1024,100,2,0,nan
2,1,4,10,10,0,1000,10,1024,100,2,29,13302.4
4,1,4,10,10,1,1000,1000,512,10000,2,29,7542.888889
4,1,4,10,10,0,1000,10,1024,100,2,29,7857
4,1,2,1000000,10,1,1,1000,512,10000,5,0,205.3333333
2,1,4,1000000,1,0,1,1000,1024,10000,5,29,nan
4,1,2,10,10,0,1,1000,512,10000,5,0,962.5
4,1,4,10,10,0,1,1000,1024,10000,2,0,nan
4,10,2,10,1,0,1,10,1024,100,5,0,nan
2,1,2,10,10,1,1,1000,512,10000,5,0,nan
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,nan
4,1,2,10,10,0,1,1000,512,10000,5,29,0
4,10,4,1000000,1,0,1000,1000,512,10000,2,29,nan
2,10,2,10,1,0,1000,10,1024,100,5,0,0
2,1,4,10,10,1,1000,1000,1024,10000,5,29,12624.6
4,1,2,1000000,10,1,1,10,512,100,2,29,1109.8
4,10,4,10,1,1,1,1000,1024,10000,2,29,nan
2,1,2,1000000,10,0,1,1000,512,10000,2,0,nan
2,1,2,10,1,1,1000,1000,512,10000,5,0,nan
2,1,4,1000000,1,0,1,10,1024,100,2,29,nan
2,10,4,1000000,10,1,1000,10,1024,100,5,29,0
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,nan
2,1,2,1000000,10,0,1000,10,1024,100,2,0,0
4,10,2,1000000,1,0,1,10,512,100,2,0,0
4,10,4,1000000,1,1,1000,10,512,100,5,0,4640
4,1,2,1000000,10,0,1,1000,512,10000,2,29,968.5
2,1,2,1000000,10,1,1000,10,1024,100,2,29,0
4,1,4,10,1,1,1000,1000,512,10000,2,29,5608.5
4,1,2,10,10,0,1,10,1024,100,5,0,3627.5
2,10,2,10,10,1,1,1000,1024,10000,2,29,nan
2,1,4,10,1,1,1,1000,1024,10000,2,29,nan
4,10,4,1000000,1,0,1000,10,1024,100,2,29,6246
2,1,4,10,1,1,1,1000,1024,10000,2,29,nan
4,1,2,10,1,0,1000,1000,512,10000,5,0,6918.5
4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,0
4,1,2,1000000,1,0,1000,1000,512,10000,5,29,0
2,1,2,1000000,1,1,1000,10,512,100,5,0,nan
2,10,2,10,1,0,1,1000,512,10000,2,0,nan
2,10,4,10,1,1,1000,10,512,100,2,0,nan
4,10,4,10,10,1,1000,1000,512,10000,5,29,8998.375
4,1,2,10,10,0,1000,1000,1024,10000,2,29,7425.5
4,10,4,1000000,10,0,1000,10,1024,100,5,29,110.5
2,1,2,10,10,0,1000,10,1024,100,5,0,0
2,10,4,10,10,0,1,10,512,100,5,29,0
2,1,2,10,1,0,1,10,1024,100,2,29,nan
2,1,2,10,1,1,1,1000,1024,10000,5,0,nan
2,1,2,1000000,10,1,1000,1000,1024,10000,5,29,nan
2,10,2,10,10,1,1,1000,512,10000,2,29,3591.5
2,1,4,1000000,1,1,1,10,1024,100,5,29,nan
4,1,4,10,10,0,1,10,512,100,5,29,1473
4,10,2,10,10,1,1000,1000,1024,10000,5,29,0
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,0
4,10,2,1000000,10,1,1000,10,1024,100,5,0,nan
4,1,2,1000000,10,1,1,10,1024,100,5,0,nan
4,1,2,10,10,0,1000,1000,1024,10000,2,0,6920.6
2,1,4,10,10,1,1000,10,512,100,5,0,14083.5
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,1293.75
2,1,2,1000000,1,1,1,10,1024,100,5,0,nan
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,0
4,1,2,1000000,10,1,1,10,512,100,2,0,nan
4,10,4,10,1,1,1000,1000,1024,10000,5,29,5090.666667
2,1,4,10,1,1,1000,10,1024,100,5,0,0
4,10,4,1000000,10,0,1000,1000,1024,10000,2,0,nan
4,1,4,1000000,10,0,1,10,1024,100,2,0,0
4,1,4,1000000,10,0,1000,1000,512,10000,2,0,5.666666667
4,10,2,1000000,10,0,1,1000,1024,10000,5,0,0
4,10,2,1000000,1,0,1,10,1024,100,2,0,nan
2,1,4,10,10,1,1,1000,512,10000,2,29,2919
4,1,2,10,10,0,1000,1000,1024,10000,2,0,4953.833333
2,1,2,1000000,1,0,1000,10,512,100,2,0,nan
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,nan
2,1,2,10,10,1,1000,10,512,100,2,29,5251
2,1,2,10,10,0,1000,1000,512,10000,2,0,nan
2,10,2,10,10,1,1,1000,1024,10000,5,29,0
2,10,2,1000000,1,1,1000,1000,1024,10000,2,0,0
4,1,4,1000000,10,1,1000,10,1024,100,2,29,105.2
4,10,2,10,1,0,1,10,512,100,5,0,nan
4,10,4,10,1,0,1000,10,512,100,5,0,3893.666667
4,1,2,10,10,0,1000,10,512,100,2,29,5910.166667
2,1,2,10,1,1,1000,1000,512,10000,2,0,0
2,1,4,10,10,0,1,1000,512,10000,5,29,nan
4,10,4,1000000,10,1,1000,10,1024,100,5,29,115.6666667
2,1,2,1000000,10,1,1,10,512,100,2,0,0
2,1,2,1000000,10,1,1,10,1024,100,2,0,nan
2,1,2,10,1,0,1000,10,512,100,2,0,nan
4,10,4,1000000,1,1,1000,1000,512,10000,5,29,0
4,10,2,10,1,0,1,10,512,100,2,0,0
4,1,4,1000000,10,1,1,1000,512,10000,2,29,nan
2,1,2,1000000,10,0,1,10,1024,100,2,0,nan
2,1,2,1000000,10,0,1,1000,512,10000,5,0,0
4,10,2,1000000,10,1,1,10,512,100,2,29,1140
2,10,2,10,10,1,1,1000,1024,10000,5,29,0
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,nan
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,nan
2,1,2,10,10,1,1,10,512,100,5,0,0
4,1,2,10,1,1,1000,1000,1024,10000,5,29,6993.5
4,1,2,10,1,1,1,1000,1024,10000,5,29,nan
2,10,4,1000000,10,0,1,1000,512,10000,2,0,nan
4,10,4,1000000,1,1,1000,10,1024,100,2,0,5231
2,1,4,10,10,1,1,1000,512,10000,2,0,nan
4,10,2,10,1,1,1,10,512,100,5,0,0
2,10,4,1000000,10,0,1,10,1024,100,5,29,0
2,10,4,1000000,10,0,1000,1000,512,10000,2,0,0
2,1,4,1000000,10,0,1,1000,512,10000,5,29,0
4,1,4,10,10,1,1,10,1024,100,2,29,nan
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,4779.5
2,1,2,1000000,10,0,1,1000,512,10000,5,0,0
4,1,2,1000000,1,0,1,1000,1024,10000,2,29,nan
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,0
4,1,2,10,10,0,1,10,1024,100,2,0,4266.6
4,10,4,1000000,10,1,1,1000,512,10000,2,0,nan
2,10,4,1000000,1,1,1,10,512,100,2,0,nan
2,1,2,1000000,1,1,1,1000,1024,10000,2,29,nan
2,1,2,10,1,1,1000,10,1024,100,5,29,0
4,1,4,1000000,10,1,1000,1000,1024,10000,5,29,93
2,10,4,1000000,1,0,1000,1000,512,10000,5,0,nan
4,10,4,1000000,10,1,1,10,1024,100,5,0,nan
2,1,4,10,10,0,1000,1000,1024,10000,5,29,0
2,1,2,10,10,1,1,10,512,100,2,29,0
2,1,2,10,10,1,1000,1000,512,10000,2,0,nan
4,10,2,1000000,1,0,1,10,1024,100,5,0,nan
2,1,2,10,1,0,1,10,512,100,5,29,nan
4,1,4,1000000,10,0,1,10,1024,100,2,0,0
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,nan
2,10,2,1000000,1,0,1,1000,1024,10000,2,0,0
4,1,2,10,1,1,1,1000,512,10000,2,0,0
2,1,2,10,1,1,1000,1000,1024,10000,2,29,nan
4,10,2,10,1,1,1000,10,1024,100,2,0,0
2,10,2,1000000,1,0,1,1000,512,10000,5,0,nan
2,1,2,1000000,10,1,1,1000,512,10000,2,0,nan
2,1,2,1000000,10,0,1,1000,512,10000,2,0,0
4,10,2,1000000,1,1,1000,10,512,100,2,0,0
4,1,2,10,1,0,1,10,512,100,5,29,nan
2,10,4,10,1,1,1,1000,1024,10000,5,0,nan
2,1,2,1000000,1,0,1,1000,512,10000,5,29,nan
2,10,4,10,10,0,1,1000,1024,10000,2,29,2893
4,1,4,10,10,1,1,10,1024,100,5,0,nan
4,1,4,1000000,1,0,1000,10,512,100,5,29,0
4,10,4,1000000,10,1,1,10,512,100,2,29,nan
4,10,4,10,1,0,1,1000,512,10000,5,0,nan
2,10,4,1000000,10,0,1,1000,512,10000,2,0,nan
4,1,4,10,10,1,1,10,512,100,5,29,4639.2
4,10,2,10,10,1,1,10,512,100,5,29,0
2,1,2,1000000,10,1,1,1000,512,10000,2,0,nan
2,1,4,10,10,0,1000,10,1024,100,5,29,15865
4,1,4,10,10,0,1,1000,512,10000,5,29,4869
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,nan
2,1,4,10,10,1,1000,1000,512,10000,2,0,14308
4,10,2,10,10,0,1,10,1024,100,5,29,3763.75
2,1,2,10,10,1,1000,10,512,100,5,29,nan
4,10,2,10,1,1,1,1000,512,10000,2,0,nan
2,1,2,10,1,1,1,1000,1024,10000,2,29,nan
4,1,2,10,1,1,1,10,512,100,5,29,nan
4,10,2,10,10,1,1000,1000,1024,10000,5,29,4884.4
4,10,4,1000000,10,0,1000,1000,512,10000,2,0,45
2,1,4,1000000,1,0,1,10,512,100,2,0,nan
2,10,4,10,10,1,1000,10,1024,100,2,0,18238.875
4,10,4,1000000,10,0,1,10,1024,100,5,29,nan
4,1,2,1000000,1,1,1,10,512,100,2,29,nan
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,nan
4,10,4,1000000,1,1,1000,10,512,100,5,29,nan
4,1,2,10,10,1,1,1000,1024,10000,2,0,0
2,1,2,1000000,10,1,1000,10,1024,100,2,0,0
4,1,2,10,1,1,1,1000,512,10000,5,29,0
4,10,2,10,1,1,1,1000,1024,10000,2,0,0
2,1,2,10,1,0,1000,10,512,100,5,0,nan
2,1,4,10,1,0,1000,10,1024,100,2,29,nan
4,1,2,10,10,1,1000,10,512,100,5,0,7242
4,1,4,1000000,10,0,1,10,512,100,5,29,nan
2,10,2,1000000,1,0,1000,10,512,100,5,0,nan
4,1,4,1000000,1,1,1000,1000,1024,10000,2,29,0
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,0
2,1,4,10,10,1,1,1000,1024,10000,2,29,nan
2,1,4,10,10,0,1000,1000,512,10000,5,29,nan
4,1,2,10,10,0,1,1000,1024,10000,5,29,4586
4,10,2,10,10,0,1,10,1024,100,5,29,4296.25
4,10,4,1000000,10,0,1,10,1024,100,5,0,0
2,1,4,1000000,1,0,1,1000,1024,10000,5,0,nan
2,10,4,10,10,0,1000,1000,512,10000,5,29,20391.71429
2,10,2,10,1,1,1000,1000,1024,10000,2,0,nan
2,10,2,1000000,1,1,1,1000,512,10000,2,0,nan
4,1,2,1000000,1,1,1000,10,512,100,2,29,0
2,1,2,10,1,0,1000,1000,512,10000,2,29,nan
4,10,4,10,1,0,1,1000,1024,10000,2,0,0
2,1,2,10,1,1,1000,1000,512,10000,5,0,0
4,10,4,1000000,10,0,1,10,512,100,5,0,0
2,1,4,1000000,1,0,1000,10,512,100,2,29,nan
4,1,2,1000000,10,1,1000,1000,1024,10000,2,29,1491.25
2,1,2,1000000,1,0,1000,10,1024,100,2,29,0
4,10,2,1000000,1,0,1000,10,1024,100,5,0,3140.5
4,10,4,1000000,1,1,1,10,1024,100,2,0,nan
4,1,4,1000000,10,0,1000,10,1024,100,5,29,86.33333333
2,1,4,10,10,0,1000,10,1024,100,2,0,17427.25
2,1,2,1000000,1,1,1000,1000,512,10000,2,29,nan
4,1,4,10,10,1,1000,10,512,100,2,29,9735.1
2,10,2,10,10,0,1000,1000,512,10000,5,0,12281.75
2,1,2,10,10,0,1,10,512,100,5,0,nan
2,10,4,1000000,10,0,1,1000,1024,10000,2,29,0
4,10,4,10,1,0,1000,1000,1024,10000,5,29,8613.5
2,1,2,1000000,10,1,1000,10,512,100,2,29,0
2,1,2,10,1,1,1,1000,512,10000,2,0,nan
2,1,4,1000000,1,1,1,10,1024,100,2,29,nan
2,1,4,10,10,0,1,1000,512,10000,2,29,nan
2,1,4,10,1,1,1,1000,1024,10000,5,29,nan
2,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0
2,10,2,1000000,1,0,1,1000,512,10000,2,0,nan
2,1,2,1000000,10,0,1,1000,512,10000,2,0,0
4,1,2,10,1,0,1000,10,512,100,2,29,0
2,1,4,1000000,10,0,1,1000,1024,10000,5,0,nan
2,1,2,1000000,10,0,1000,10,512,100,2,0,nan
2,1,2,1000000,1,1,1,1000,512,10000,2,0,nan
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,2368.5
4,1,4,10,10,1,1,10,512,100,5,0,4020.833333
2,1,4,10,10,0,1000,1000,512,10000,2,0,17519.4
2,10,4,1000000,10,0,1,10,1024,100,2,0,0
4,10,4,10,10,1,1,1000,512,10000,2,29,4603.8
2,1,4,10,1,1,1000,10,1024,100,2,29,nan
2,1,4,10,10,0,1,10,512,100,2,0,2494.333333
2,1,4,10,1,0,1000,1000,1024,10000,2,0,nan
4,1,2,1000000,10,1,1,1000,512,10000,2,0,392.3333333
4,1,4,10,1,1,1,10,512,100,5,29,nan
4,1,2,1000000,10,1,1000,10,1024,100,2,29,2659.666667
2,10,4,1000000,1,1,1,10,512,100,5,0,nan
4,10,4,10,1,1,1,10,1024,100,2,29,nan
4,10,4,10,1,1,1,10,512,100,2,29,nan
2,1,2,10,1,1,1000,10,512,100,5,29,nan
2,10,2,10,10,0,1000,1000,1024,10000,2,29,0
4,1,2,10,1,0,1000,10,512,100,5,29,6970
4,1,2,1000000,1,0,1,10,512,100,5,29,nan
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,6343
4,1,2,10,10,1,1,1000,512,10000,2,29,3789.8
4,1,4,10,10,0,1000,10,1024,100,5,29,8606.222222
4,1,2,1000000,10,1,1,10,512,100,5,29,nan
4,10,4,10,1,0,1000,10,512,100,5,29,3888.333333
4,1,4,10,10,0,1,1000,1024,10000,2,29,nan
4,10,4,10,10,1,1,1000,1024,10000,2,29,3679.833333
4,10,2,1000000,1,1,1000,10,512,100,5,0,nan
4,1,4,10,10,1,1,1000,1024,10000,2,29,4556
4,10,4,10,10,0,1000,10,512,100,2,0,10246.77778
2,10,4,1000000,10,0,1000,1000,1024,10000,2,0,nan
2,1,2,1000000,1,1,1000,10,512,100,5,29,0
4,10,2,10,10,0,1,10,1024,100,2,0,3558.4
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,922.3333333
2,1,4,1000000,1,0,1000,10,1024,100,5,0,nan
2,10,2,1000000,10,0,1,1000,1024,10000,5,0,0
2,10,2,1000000,10,1,1000,1000,512,10000,2,0,nan
2,1,2,1000000,1,1,1000,1000,512,10000,5,29,nan
4,1,4,1000000,1,0,1,10,1024,100,2,29,nan
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,nan
2,10,4,10,10,1,1,1000,1024,10000,2,29,5365.4
2,1,4,10,1,0,1,1000,512,10000,2,0,nan
2,10,4,10,10,0,1,10,512,100,2,0,nan
4,10,4,1000000,10,1,1,10,512,100,5,29,0
4,1,2,1000000,1,0,1000,10,512,100,5,29,0
4,1,2,10,1,0,1000,1000,1024,10000,2,0,0
4,10,4,10,1,0,1000,10,512,100,2,29,3056
2,10,4,10,10,1,1000,10,512,100,5,0,nan
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,nan
4,10,4,1000000,10,1,1,10,512,100,5,0,0.25
4,1,4,10,10,1,1000,1000,512,10000,2,0,9673.5
2,10,4,1000000,10,0,1000,1000,512,10000,2,0,nan
2,1,4,10,1,0,1,1000,1024,10000,5,29,nan
2,1,2,10,1,1,1,10,1024,100,2,0,nan
4,10,2,10,1,1,1,1000,1024,10000,2,0,nan
2,10,4,10,10,1,1000,10,512,100,5,0,0
4,1,2,10,1,1,1,10,512,100,5,0,0
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0
4,1,2,10,1,0,1000,1000,512,10000,5,29,0
4,10,4,1000000,1,0,1,10,512,100,2,0,nan
2,1,4,1000000,10,1,1,10,512,100,2,29,nan
2,10,2,10,1,0,1,10,512,100,5,0,nan
2,10,4,10,1,0,1000,1000,512,10000,2,0,nan
2,1,4,10,10,0,1,1000,512,10000,2,29,nan
2,1,4,1000000,10,1,1,1000,1024,10000,2,0,0
2,1,4,1000000,1,0,1,1000,512,10000,5,0,nan
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,nan
2,1,4,10,1,0,1,10,1024,100,5,29,nan
2,1,4,1000000,10,0,1000,1000,1024,10000,5,0,nan
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,55.5
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,nan
2,10,4,1000000,10,1,1000,1000,1024,10000,5,0,nan
2,10,2,1000000,1,0,1,10,1024,100,5,0,nan
2,10,4,10,1,0,1,10,512,100,5,0,nan
4,1,2,10,10,1,1,10,512,100,5,0,5158.166667
2,1,4,10,1,0,1,10,512,100,5,0,nan
2,10,2,10,10,1,1000,10,512,100,5,0,nan
4,10,2,1000000,1,0,1,10,1024,100,2,0,nan
2,1,4,1000000,1,0,1,1000,512,10000,2,29,nan
4,1,4,10,1,1,1000,10,512,100,2,29,5601.5
4,10,2,10,10,0,1000,1000,1024,10000,5,29,6212.25
4,10,4,10,10,1,1000,1000,1024,10000,2,29,10886.88889
2,1,2,1000000,1,1,1000,10,1024,100,2,0,nan
4,1,2,10,10,1,1000,1000,1024,10000,2,0,nan
4,10,2,10,1,1,1000,1000,1024,10000,2,0,0
4,10,4,1000000,1,1,1000,10,512,100,2,29,6846.5
4,10,4,10,1,0,1,10,512,100,5,29,0
2,10,2,1000000,10,0,1000,10,1024,100,2,0,nan
4,1,2,1000000,10,0,1000,10,1024,100,2,0,nan
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,0
2,1,2,10,10,1,1000,1000,512,10000,5,29,nan
2,10,2,10,1,1,1,1000,512,10000,5,0,nan
2,10,4,10,10,1,1,1000,1024,10000,5,0,0
4,10,2,10,10,0,1,10,512,100,5,29,4587.8
2,1,2,1000000,10,1,1,1000,512,10000,5,0,nan
2,10,2,1000000,10,1,1000,10,1024,100,2,0,0
4,1,4,10,1,1,1,1000,1024,10000,2,29,nan
2,10,4,10,10,0,1,10,1024,100,2,0,nan
4,10,2,1000000,10,1,1000,10,512,100,5,0,1724
2,1,4,1000000,1,1,1000,10,1024,100,2,29,0
2,1,2,10,10,1,1,10,1024,100,5,0,0
2,10,2,1000000,10,0,1000,10,512,100,5,0,nan
2,1,2,10,1,0,1000,10,1024,100,2,29,nan
2,1,2,1000000,1,1,1000,10,512,100,2,29,nan
4,1,2,1000000,1,0,1,10,1024,100,5,29,0
2,1,4,10,1,0,1,1000,512,10000,5,29,nan
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0
2,1,4,10,1,1,1000,1000,1024,10000,2,29,nan
4,10,4,1000000,1,1,1,10,512,100,5,29,nan
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,nan
2,1,2,1000000,1,0,1000,10,512,100,2,29,nan
4,10,4,10,10,1,1000,1000,512,10000,5,0,7374.714286
4,1,4,10,10,0,1,1000,1024,10000,5,29,5361.625
2,10,2,10,10,1,1,1000,1024,10000,2,0,0
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,nan
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,824.5
4,10,2,1000000,1,1,1,10,512,100,5,0,nan
4,1,4,10,1,0,1000,10,1024,100,5,29,5248
2,10,2,1000000,1,1,1000,10,1024,100,2,0,nan
4,1,4,10,10,1,1000,10,1024,100,5,0,11751.83333
2,10,2,1000000,1,1,1,10,1024,100,5,0,nan
4,1,2,1000000,10,1,1,10,1024,100,5,29,1186.6
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,0
4,1,2,1000000,1,0,1,1000,512,10000,2,0,0
4,10,2,1000000,1,1,1000,10,1024,100,5,0,7267.5
2,10,4,10,1,1,1,10,512,100,5,0,nan
4,10,2,10,10,0,1000,10,512,100,2,29,9475.5
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,15507
2,1,2,10,1,0,1000,10,1024,100,2,0,nan
2,1,4,1000000,10,1,1,1000,512,10000,5,0,0
2,10,4,1000000,10,0,1,10,1024,100,5,29,nan
4,10,4,10,1,0,1,1000,512,10000,5,29,nan
4,10,4,10,1,1,1,1000,512,10000,5,29,nan
2,10,2,1000000,10,1,1,10,1024,100,2,0,0
2,10,4,1000000,10,1,1,10,1024,100,5,29,0
2,1,2,1000000,1,1,1,10,512,100,5,0,nan
2,10,2,10,10,0,1,10,512,100,2,0,nan
2,10,4,10,1,1,1000,10,512,100,5,0,0
2,1,2,10,1,0,1,1000,1024,10000,2,29,nan
4,1,2,10,10,1,1,1000,512,10000,2,0,1016.5
2,1,4,1000000,10,0,1000,10,1024,100,2,0,0
4,1,4,10,1,1,1000,1000,1024,10000,2,29,nan
2,1,4,1000000,1,1,1,10,512,100,5,0,nan
4,1,2,10,10,1,1000,10,512,100,5,0,7412.5
4,10,4,1000000,1,1,1,1000,512,10000,5,29,nan
4,1,4,1000000,10,0,1,1000,512,10000,2,29,0
2,10,4,1000000,10,0,1000,10,1024,100,2,0,nan
4,1,2,1000000,10,1,1000,10,512,100,2,29,0
4,1,4,1000000,10,1,1000,10,512,100,2,0,38.5
4,1,4,10,1,1,1000,10,512,100,5,29,0
2,1,4,10,1,1,1,1000,1024,10000,5,0,nan
4,10,2,10,10,1,1000,10,1024,100,5,29,7815.714286
2,1,2,10,1,0,1,1000,1024,10000,5,0,nan
4,1,2,10,10,1,1000,10,512,100,2,0,nan
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,947.3333333
2,10,2,10,10,0,1,1000,1024,10000,5,29,0
2,1,4,10,1,0,1000,1000,1024,10000,5,0,nan
4,10,4,1000000,10,1,1000,1000,512,10000,2,0,nan
2,1,2,10,1,0,1,10,512,100,5,0,nan
4,1,2,1000000,1,1,1000,10,512,100,2,0,nan
2,1,4,1000000,1,0,1,10,1024,100,5,29,nan
2,10,4,1000000,10,0,1000,10,1024,100,5,29,0
4,10,2,1000000,10,0,1,10,1024,100,2,29,737
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,nan
2,1,2,10,10,1,1000,1000,1024,10000,5,29,nan
2,1,4,10,10,1,1000,10,512,100,5,29,16877.4
2,1,4,1000000,10,0,1000,10,512,100,5,29,nan
4,1,4,10,10,1,1000,1000,512,10000,2,0,8305.666667
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,nan
2,1,4,1000000,10,1,1000,10,1024,100,2,29,0
2,1,2,10,1,0,1,10,512,100,2,29,nan
4,1,2,10,10,0,1,10,512,100,2,29,4651.8
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,0
4,1,2,10,10,1,1,10,1024,100,5,0,4224
2,1,2,1000000,10,1,1,10,1024,100,5,0,0
4,1,2,10,10,1,1,1000,1024,10000,5,29,nan
4,1,4,10,10,0,1000,1000,1024,10000,2,29,nan
4,10,4,10,10,0,1000,1000,512,10000,5,0,11335.16667
4,1,2,10,10,0,1,1000,1024,10000,5,0,nan
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,1066.857143
2,10,2,10,1,1,1000,10,1024,100,5,0,nan
4,1,4,10,1,0,1000,10,512,100,2,29,10480.33333
