topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
4,10,2,10,1,1,1000,1000,512,10000,5,0,663.0166667
2,10,4,10,1,0,1000,10,512,100,5,0,287.4416667
4,1,2,10,10,1,1,1000,1024,10000,2,29,13.63333333
2,10,4,1000000,1,0,1000,10,1024,100,2,29,202.3833333
4,10,2,10,1,1,1,1000,512,10000,5,0,2.8
2,1,4,10,10,0,1,1000,1024,10000,5,0,6.258333333
4,1,4,10,10,0,1,1000,1024,10000,2,0,15.49166667
2,1,2,1000000,1,0,1000,10,1024,100,2,29,311.3166667
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,302.375
4,1,2,10,1,0,1,1000,1024,10000,2,29,2.808333333
2,10,4,1000000,10,1,1000,10,512,100,5,0,9939.783333
2,1,2,10,10,0,1000,1000,1024,10000,2,0,17759.65833
2,10,2,10,10,0,1,1000,512,10000,2,0,5.6
4,1,4,10,10,1,1,10,512,100,2,29,14.80833333
4,10,2,10,10,0,1000,10,1024,100,2,0,18510.525
2,10,2,1000000,1,1,1,10,1024,100,5,0,1.725
4,10,4,10,10,0,1000,10,1024,100,5,29,17771.85
2,1,2,10,1,1,1,10,512,100,2,29,1.491666667
4,10,4,1000000,10,0,1000,1000,512,10000,2,0,20633.09167
2,10,4,10,10,0,1000,1000,1024,10000,2,0,7309.9
4,10,2,10,1,1,1000,10,512,100,5,29,649.6666667
4,1,2,10,10,0,1,10,1024,100,5,29,13.49166667
4,10,2,10,10,0,1,1000,512,10000,2,29,12.83333333
4,10,4,1000000,1,0,1,10,1024,100,5,0,2.975
4,1,4,10,10,0,1000,10,512,100,5,0,16337.79167
2,1,2,10,1,0,1,10,512,100,5,29,1.525
4,10,2,1000000,10,0,1000,10,1024,100,2,0,15052.35833
4,1,4,10,10,0,1000,1000,1024,10000,5,29,15922.36667
2,1,4,10,10,0,1,1000,1024,10000,2,29,5.658333333
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,811.95
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,18608.34167
2,10,2,1000000,10,0,1000,10,1024,100,5,29,18219.76667
4,10,4,10,10,1,1000,1000,512,10000,5,29,17445.30833
2,10,2,10,10,1,1000,10,512,100,5,29,12226.325
4,1,4,1000000,10,1,1000,1000,512,10000,5,0,18620.76667
2,1,2,10,1,1,1000,10,512,100,2,0,309.7083333
2,1,2,1000000,10,1,1,1000,512,10000,2,29,5.341666667
4,1,2,1000000,1,0,1,1000,512,10000,2,0,2.85
4,10,4,10,10,0,1,10,1024,100,2,0,13.175
4,10,4,10,10,0,1,10,1024,100,5,0,13.83333333
2,10,2,10,10,0,1000,1000,512,10000,5,29,18023.66667
4,1,4,10,1,1,1,10,1024,100,5,29,2.741666667
2,10,2,10,10,1,1,10,1024,100,2,0,5.166666667
4,1,2,10,1,0,1000,1000,1024,10000,5,29,708.625
2,1,2,1000000,1,0,1000,1000,1024,10000,5,0,304
4,1,2,10,1,1,1000,10,1024,100,5,29,700.9833333
2,1,4,10,10,0,1000,10,512,100,5,29,10911.775
2,1,2,1000000,10,0,1000,1000,512,10000,5,29,20232.89167
4,10,2,1000000,1,1,1,1000,512,10000,5,0,2.725
4,1,2,10,1,1,1,10,512,100,2,29,3.658333333
4,1,4,1000000,10,1,1000,10,1024,100,5,29,19095.95
2,1,2,1000000,10,1,1000,1000,1024,10000,2,0,11891.15833
2,1,4,1000000,1,1,1000,1000,512,10000,2,0,245.1666667
2,1,4,10,1,0,1,10,512,100,2,29,1.516666667
2,1,4,1000000,10,1,1000,10,512,100,5,0,10133.94167
2,10,4,10,10,0,1,1000,1024,10000,5,29,6.433333333
2,1,2,1000000,1,1,1,10,1024,100,5,29,1.383333333
2,10,4,10,10,1,1,10,1024,100,2,29,6.258333333
2,1,4,1000000,10,1,1,1000,1024,10000,5,29,5.641666667
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,18.06666667
2,10,4,10,1,0,1000,1000,1024,10000,5,0,260.6166667
2,10,4,1000000,1,0,1,10,1024,100,2,29,1.425
4,10,2,10,1,0,1000,1000,1024,10000,2,0,704.4833333
4,10,2,1000000,1,0,1,1000,512,10000,5,0,2.983333333
4,10,4,10,10,0,1000,10,512,100,5,29,18258.45833
2,10,2,10,10,0,1000,10,1024,100,2,0,13525.275
2,1,4,10,10,1,1000,1000,512,10000,5,0,10852.38333
2,1,4,1000000,10,1,1000,10,512,100,2,29,10789.18333
2,1,2,10,1,0,1000,1000,512,10000,5,0,352.9416667
4,10,2,10,1,1,1,1000,1024,10000,2,29,2.741666667
2,10,4,10,1,0,1,1000,1024,10000,2,29,1.475
2,1,4,10,10,0,1000,1000,512,10000,5,0,8226.525
4,10,2,10,1,1,1000,10,1024,100,5,0,869.475
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,753.0416667
2,1,4,1000000,10,0,1000,10,1024,100,2,0,8145.9
2,10,2,1000000,10,0,1000,10,512,100,5,0,21199.26667
4,10,4,10,1,1,1000,10,512,100,2,29,594.3416667
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,283.6333333
4,1,2,1000000,1,1,1000,10,512,100,2,29,733.05
4,10,2,10,1,1,1000,1000,512,10000,2,29,657.1666667
4,1,2,10,1,0,1000,10,1024,100,5,0,676.75
4,1,2,1000000,1,1,1000,1000,512,10000,5,0,830.95
4,1,4,10,10,0,1000,1000,1024,10000,2,29,19332.68333
2,1,2,1000000,1,0,1,10,512,100,2,29,1.508333333
4,1,2,10,10,1,1,1000,1024,10000,5,29,19.375
2,1,4,1000000,10,0,1,10,1024,100,5,0,5.65
4,10,2,10,10,0,1,10,512,100,2,0,12.81666667
4,10,2,10,10,1,1,1000,512,10000,2,0,13.275
2,10,2,1000000,1,0,1,10,1024,100,2,29,1.491666667
2,1,4,10,10,0,1,10,1024,100,5,29,6.091666667
2,10,2,1000000,10,0,1000,1000,512,10000,5,0,18271.725
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,1.466666667
2,10,4,10,10,0,1000,1000,512,10000,5,29,9214.075
4,1,4,10,1,0,1,10,1024,100,5,0,2.691666667
4,1,2,10,1,0,1000,10,512,100,2,0,921.4916667
2,1,4,1000000,1,1,1000,1000,512,10000,5,0,310.25
2,1,4,10,10,1,1,10,1024,100,2,0,5.7
4,1,4,10,10,0,1000,10,1024,100,2,0,17796.59167
4,10,4,10,10,1,1,10,512,100,5,0,13.33333333
4,10,4,10,1,0,1000,10,1024,100,2,0,691.525
2,1,4,1000000,10,0,1,1000,1024,10000,2,29,5.991666667
2,1,2,1000000,1,1,1,1000,512,10000,2,29,1.383333333
4,10,4,10,10,0,1000,10,1024,100,2,0,15440.15833
4,1,2,1000000,1,0,1000,10,1024,100,2,29,693.2
4,10,4,10,1,0,1,1000,512,10000,5,0,2.841666667
2,1,4,1000000,1,0,1000,1000,512,10000,5,0,268.8916667
4,1,2,10,10,0,1,10,512,100,2,29,13.51666667
4,10,4,10,10,1,1,1000,1024,10000,2,29,14.88333333
4,1,2,10,1,0,1000,1000,1024,10000,2,29,795.95
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,19409.20833
2,1,4,10,10,1,1,1000,1024,10000,5,29,5.891666667
4,1,4,10,10,0,1,1000,1024,10000,5,29,14.2
4,10,4,10,10,1,1000,10,512,100,2,29,13788.95
2,10,4,1000000,10,0,1,1000,512,10000,5,29,6.808333333
4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,20714.9
2,10,2,10,10,1,1000,1000,1024,10000,5,29,17259.45833
4,10,2,1000000,1,1,1,10,1024,100,5,29,2.775
2,1,4,10,10,0,1,10,1024,100,2,0,5.683333333
2,10,2,1000000,10,1,1,1000,512,10000,5,0,5.6
2,1,4,10,1,1,1,10,512,100,2,0,1.483333333
4,1,4,1000000,10,0,1,1000,512,10000,2,0,13.21666667
4,1,2,1000000,1,0,1,10,512,100,5,0,2.8
2,1,2,10,1,1,1000,1000,512,10000,5,29,311.9583333
2,1,2,1000000,10,0,1000,10,512,100,2,29,19122.04167
4,1,4,1000000,1,0,1000,1000,512,10000,2,29,758.9
2,10,4,1000000,1,1,1,1000,512,10000,2,29,1.558333333
4,1,2,1000000,1,1,1,1000,1024,10000,5,29,3.025
2,10,2,1000000,10,0,1,1000,512,10000,2,29,5.483333333
2,10,2,1000000,1,1,1000,1000,1024,10000,5,0,304.0416667
4,1,2,1000000,1,0,1,10,1024,100,5,0,3.483333333
2,1,4,1000000,10,0,1,10,512,100,5,0,5.641666667
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,14.80833333
4,1,4,10,10,0,1000,10,1024,100,5,0,13011.51667
4,1,2,10,10,0,1000,10,512,100,2,29,18803.60833
2,10,2,1000000,1,1,1,10,512,100,2,0,1.45
4,10,4,1000000,10,0,1000,1000,1024,10000,5,29,20463.35
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,276.5333333
2,10,2,10,10,0,1,10,1024,100,5,0,5.45
2,10,2,1000000,10,0,1,1000,512,10000,5,0,5.225
4,10,4,10,10,1,1000,1000,512,10000,2,29,17393.36667
4,10,2,1000000,10,0,1000,10,1024,100,5,0,23375.81667
2,10,4,1000000,1,0,1,10,512,100,2,0,1.583333333
2,1,4,1000000,1,0,1,10,1024,100,2,0,1.55
4,1,2,10,1,1,1,1000,512,10000,5,29,2.991666667
2,1,4,10,1,0,1000,1000,512,10000,5,29,307.9583333
2,10,2,10,1,1,1000,1000,512,10000,2,0,291.7666667
4,1,4,1000000,10,0,1,1000,512,10000,5,0,12.24166667
2,1,4,1000000,10,0,1,1000,1024,10000,2,0,5.541666667
4,1,4,1000000,1,0,1,1000,512,10000,2,0,2.808333333
4,10,4,1000000,10,1,1000,10,1024,100,2,29,17764.49167
4,1,4,1000000,1,0,1,10,512,100,5,29,2.9
2,1,2,1000000,10,1,1000,10,1024,100,2,0,17198.74167
2,10,4,1000000,1,0,1000,1000,1024,10000,2,29,237.6333333
4,10,4,10,1,1,1,1000,1024,10000,5,0,2.866666667
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,323.0333333
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,286.5666667
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,16056.08333
4,1,4,10,10,0,1000,10,512,100,2,29,13375.89167
4,1,4,1000000,1,0,1000,1000,512,10000,5,29,891.8166667
2,10,4,10,10,0,1000,1000,512,10000,2,29,11774.28333
4,10,2,10,10,0,1000,10,512,100,5,29,17734.76667
2,1,2,10,1,1,1,10,1024,100,5,0,1.533333333
2,10,4,10,1,1,1,1000,512,10000,5,29,1.508333333
4,10,2,1000000,1,1,1,1000,512,10000,2,0,2.975
2,10,4,10,1,0,1000,1000,512,10000,2,29,267.8333333
2,1,2,10,10,0,1000,10,1024,100,5,29,14440.70833
2,1,2,10,1,0,1000,1000,512,10000,2,29,292.3333333
2,1,2,10,10,0,1000,1000,1024,10000,5,0,16906.25
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,319.3416667
4,1,4,10,1,1,1000,10,1024,100,2,29,600.45
4,10,4,1000000,10,0,1,1000,512,10000,5,0,14.94166667
4,1,4,1000000,1,1,1,1000,512,10000,5,0,3.325
4,10,4,10,10,1,1,10,512,100,5,29,14.15
2,10,2,1000000,10,0,1,1000,1024,10000,5,0,6.408333333
4,1,2,10,1,1,1000,1000,512,10000,2,0,602.2416667
4,10,2,10,10,0,1,10,1024,100,5,29,13.55833333
4,1,4,10,1,0,1,1000,512,10000,2,29,2.825
2,10,2,10,10,0,1,1000,512,10000,5,0,5.475
2,1,4,1000000,10,0,1,10,1024,100,2,0,6.45
2,10,2,1000000,1,0,1000,10,512,100,5,0,263.575
2,1,4,10,10,0,1000,1000,1024,10000,5,0,10685.525
2,10,2,1000000,1,0,1000,1000,512,10000,2,0,331.0416667
4,1,4,10,1,1,1000,1000,1024,10000,2,0,738.6916667
4,10,4,1000000,1,1,1,1000,512,10000,5,0,3.2
2,10,4,1000000,10,0,1000,1000,512,10000,2,29,10342.775
4,1,2,10,1,0,1,1000,512,10000,2,0,2.816666667
2,10,2,1000000,1,0,1,10,512,100,5,29,4.408333333
2,1,2,1000000,10,0,1000,10,512,100,2,0,22276.95
4,1,2,10,1,1,1,10,1024,100,5,0,3.225
2,1,2,10,1,1,1000,1000,1024,10000,2,29,325.8166667
4,1,4,10,10,1,1000,1000,1024,10000,2,29,18348
2,1,2,10,10,0,1,10,512,100,5,0,5.266666667
2,10,2,10,1,1,1,10,1024,100,2,0,1.525
4,1,4,1000000,1,0,1,1000,1024,10000,2,0,3.15
2,1,4,1000000,10,1,1,1000,1024,10000,2,29,5.85
4,10,2,1000000,10,0,1,10,1024,100,2,0,12.74166667
2,1,2,1000000,1,1,1000,10,1024,100,5,0,286.825
4,10,2,1000000,1,0,1000,10,1024,100,2,29,671.9666667
4,1,4,1000000,10,1,1,10,1024,100,2,0,13.94166667
4,10,2,1000000,1,1,1000,10,512,100,5,0,621.4416667
2,10,4,1000000,1,0,1000,1000,512,10000,5,0,264.3666667
4,1,2,10,1,0,1000,10,1024,100,5,29,711.9
2,1,4,10,1,1,1,1000,1024,10000,2,0,1.516666667
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,17580.79167
4,1,2,10,10,0,1,10,512,100,5,29,12.225
4,1,4,10,10,1,1,10,1024,100,5,29,14.26666667
4,1,2,1000000,1,1,1000,1000,1024,10000,2,29,702.2666667
2,1,4,1000000,10,1,1000,10,1024,100,2,29,8972.908333
2,10,4,1000000,1,0,1,10,512,100,5,0,1.566666667
4,10,4,1000000,10,0,1,1000,1024,10000,2,0,13.55
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,1.658333333
2,1,4,1000000,1,0,1000,1000,512,10000,2,0,293.8333333
2,10,4,1000000,1,1,1000,1000,512,10000,2,29,267.8083333
2,10,2,10,10,0,1,10,1024,100,5,29,6.175
4,10,2,10,1,1,1,1000,1024,10000,2,0,3.075
4,10,2,10,10,1,1,10,1024,100,2,29,15.05833333
2,1,4,1000000,10,1,1000,10,512,100,2,0,9341.125
4,10,4,1000000,1,1,1000,1000,1024,10000,5,0,822.125
2,10,2,1000000,10,1,1,1000,512,10000,5,29,5.583333333
4,1,4,10,10,1,1,10,1024,100,5,0,13.71666667
2,1,4,10,10,1,1,10,1024,100,5,29,5.916666667
4,1,4,1000000,1,1,1000,10,512,100,2,29,770.7666667
4,1,4,10,10,0,1,1000,512,10000,2,0,13.68333333
2,1,4,1000000,1,1,1000,1000,1024,10000,2,29,253.3333333
2,10,4,10,10,0,1,10,1024,100,2,0,5.783333333
2,1,2,1000000,1,1,1000,10,512,100,2,0,315.875
2,10,2,1000000,1,1,1000,1000,512,10000,5,0,295.025
2,10,2,1000000,10,1,1,1000,1024,10000,2,0,6.8
2,10,4,1000000,1,0,1000,10,512,100,5,29,289.95
2,10,2,10,1,0,1000,1000,1024,10000,2,0,307.7416667
4,1,2,10,10,0,1,10,1024,100,5,0,13.14166667
4,1,4,1000000,10,0,1,10,512,100,5,0,12.45
2,10,2,1000000,10,0,1000,10,1024,100,2,29,18856.53333
2,10,4,10,10,0,1000,1000,512,10000,2,0,11788.15833
4,1,4,10,10,1,1,10,1024,100,2,29,13.575
2,10,2,1000000,1,1,1,1000,1024,10000,5,0,1.475
2,10,4,10,10,0,1,10,512,100,5,0,5.741666667
2,1,4,10,1,0,1,10,512,100,2,0,1.45
4,10,4,10,1,0,1,10,1024,100,2,29,2.825
2,10,2,10,1,1,1,1000,512,10000,2,0,1.558333333
2,10,4,1000000,10,1,1,10,512,100,5,0,5.866666667
4,10,4,10,1,1,1,1000,512,10000,2,0,3.466666667
4,1,4,1000000,10,1,1,10,1024,100,5,0,15.69166667
2,1,2,1000000,1,0,1000,10,1024,100,5,29,407.4083333
2,10,4,10,10,1,1,1000,1024,10000,5,29,5.358333333
2,10,2,10,10,0,1000,10,512,100,2,29,19617.20833
2,1,4,10,10,0,1,1000,512,10000,5,29,5.483333333
4,1,2,10,1,1,1,10,512,100,5,0,3.333333333
4,10,2,10,10,1,1,1000,1024,10000,5,29,16.5
2,1,4,10,1,1,1000,1000,512,10000,5,29,293.4666667
4,1,2,1000000,10,0,1,10,512,100,5,0,13.14166667
2,10,4,1000000,1,0,1,1000,1024,10000,2,29,1.475
2,1,2,1000000,1,1,1,10,1024,100,5,0,1.491666667
4,10,2,10,1,0,1,10,1024,100,5,0,2.966666667
2,1,2,10,1,0,1,1000,1024,10000,5,0,1.45
2,1,2,10,1,1,1000,10,1024,100,2,29,311.6833333
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,13.075
2,10,4,1000000,1,1,1000,10,1024,100,2,0,255.7416667
4,1,2,1000000,1,0,1,10,1024,100,2,0,2.908333333
2,1,4,10,1,0,1000,1000,1024,10000,2,0,305.2583333
4,10,4,1000000,1,1,1,1000,1024,10000,2,0,3.45
4,10,2,10,1,1,1,10,1024,100,5,0,2.9
4,1,2,10,10,1,1000,10,512,100,5,0,17917.8
4,1,4,10,1,0,1,10,1024,100,2,0,2.741666667
2,1,2,10,1,0,1000,10,1024,100,5,0,310.75
4,10,4,1000000,1,1,1,1000,512,10000,2,0,3.15
2,10,4,10,1,1,1,10,512,100,2,29,1.541666667
4,10,4,10,10,0,1,10,512,100,2,29,14.09166667
2,10,4,1000000,1,0,1,10,1024,100,2,0,1.5
4,1,2,10,1,0,1,1000,512,10000,2,29,2.483333333
4,1,2,1000000,10,1,1,10,1024,100,2,0,14.875
2,1,2,1000000,10,0,1000,1000,1024,10000,2,29,13581.275
2,10,4,1000000,1,1,1000,1000,512,10000,5,29,239.025
2,1,4,10,1,0,1,1000,1024,10000,2,29,1.491666667
2,10,2,1000000,10,1,1,1000,512,10000,2,29,5.375
4,10,4,10,1,0,1,10,512,100,5,0,2.941666667
2,1,2,1000000,10,0,1,10,1024,100,2,0,5.383333333
4,10,4,10,10,1,1000,10,512,100,2,0,20021.825
4,10,4,10,1,0,1000,1000,1024,10000,2,0,891.175
2,1,2,1000000,1,0,1,10,512,100,5,0,1.458333333
2,10,4,10,10,1,1000,1000,1024,10000,5,0,11851.60833
2,10,2,10,10,0,1,1000,1024,10000,5,29,4.975
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,16668.95
2,10,4,1000000,10,1,1,10,1024,100,2,0,5.641666667
4,1,2,1000000,10,1,1000,1000,512,10000,2,0,21235.625
4,10,4,10,1,1,1000,10,1024,100,5,0,701.2083333
4,1,4,1000000,1,0,1000,10,1024,100,2,29,696.1916667
4,10,2,10,10,0,1,10,512,100,5,29,13.38333333
4,1,2,10,1,1,1000,10,1024,100,2,29,896.9583333
4,1,2,1000000,10,0,1000,10,512,100,5,29,28536.51667
4,1,4,1000000,1,0,1,10,1024,100,2,29,2.866666667
4,1,2,1000000,10,1,1000,1000,1024,10000,5,0,15582.59167
2,10,2,1000000,10,1,1000,10,1024,100,2,0,14297.98333
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,1.533333333
2,1,4,1000000,10,0,1,1000,512,10000,2,29,6.1
4,1,4,10,10,1,1000,10,512,100,5,29,17748.95833
4,10,4,1000000,1,0,1,10,512,100,5,29,3
2,10,2,10,1,0,1,1000,512,10000,5,29,1.616666667
2,10,2,10,1,0,1,1000,1024,10000,2,29,1.525
4,1,2,1000000,10,0,1000,10,512,100,5,0,21504.6
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,2.641666667
4,10,2,10,10,1,1,10,1024,100,5,0,13.7
4,10,2,10,1,0,1,10,512,100,5,29,3.033333333
4,1,2,1000000,10,1,1000,1000,512,10000,2,29,29147.19167
4,1,2,10,10,0,1000,1000,1024,10000,5,29,21592.16667
4,1,2,10,10,1,1000,10,1024,100,5,0,21011.36667
2,1,2,10,1,0,1,10,1024,100,2,0,1.475
2,1,4,10,10,1,1000,10,512,100,5,29,13166.24167
4,1,4,1000000,1,1,1000,10,512,100,5,29,744.6083333
4,1,4,10,1,0,1000,10,1024,100,2,0,651.9333333
2,1,4,1000000,1,1,1000,1000,1024,10000,5,29,270.8416667
4,1,4,10,1,0,1000,1000,1024,10000,5,0,851.7083333
4,10,4,1000000,1,1,1,10,1024,100,2,0,3.091666667
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,2.933333333
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,732.7666667
4,10,2,1000000,1,1,1000,10,512,100,2,29,610.3666667
2,10,4,10,10,1,1,10,1024,100,5,29,5.175
2,1,4,1000000,1,0,1,1000,512,10000,2,0,1.483333333
4,10,2,10,10,1,1,1000,512,10000,2,29,13.34166667
4,10,2,10,1,0,1000,10,512,100,2,29,866.6916667
2,10,2,10,1,1,1000,1000,512,10000,2,29,298.4416667
4,10,2,10,10,1,1,1000,1024,10000,2,29,13.43333333
4,1,2,10,1,1,1,1000,1024,10000,2,0,3
4,10,2,10,1,1,1,10,1024,100,2,0,2.916666667
4,10,4,10,10,1,1,1000,1024,10000,5,29,14.36666667
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,657.65
4,1,2,1000000,1,1,1,10,512,100,2,0,3.066666667
4,1,4,10,1,1,1,10,1024,100,2,29,2.55
4,1,2,10,10,1,1000,1000,1024,10000,5,0,21135.16667
2,1,2,10,10,1,1,10,1024,100,2,0,5.366666667
4,10,2,1000000,10,0,1000,1000,512,10000,5,29,21662.6
2,1,2,10,10,0,1000,10,1024,100,5,0,17833.925
4,1,4,1000000,10,1,1000,1000,1024,10000,2,29,19032.14167
4,10,2,10,1,0,1,1000,512,10000,2,29,2.991666667
4,1,2,10,10,1,1,1000,512,10000,2,0,12.93333333
4,1,4,1000000,10,0,1000,10,1024,100,2,0,19832.71667
2,1,4,10,10,0,1,1000,512,10000,2,29,5.85
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,684.3916667
4,1,2,1000000,1,1,1,1000,1024,10000,2,0,2.925
4,1,4,10,1,0,1000,10,1024,100,2,29,656.7
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,2.625
4,1,2,10,1,1,1000,1000,1024,10000,2,29,792.7416667
2,10,2,10,10,1,1000,10,1024,100,5,29,13862.71667
4,10,2,1000000,1,0,1,10,1024,100,5,29,2.908333333
4,1,4,1000000,10,0,1000,1000,512,10000,5,29,14923.55
4,10,2,1000000,1,0,1000,1000,512,10000,2,0,757.6333333
4,1,4,1000000,10,0,1000,10,512,100,5,0,18433.01667
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,1.45
2,10,2,10,1,0,1000,1000,512,10000,5,0,323.75
4,10,2,1000000,1,1,1000,10,1024,100,5,29,700.6833333
2,10,4,1000000,1,0,1000,1000,1024,10000,5,0,244.9583333
2,10,2,10,1,0,1,10,1024,100,5,29,1.691666667
2,10,2,10,1,1,1,1000,512,10000,5,29,1.641666667
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,1.558333333
4,1,2,10,10,0,1,1000,1024,10000,5,0,13.875
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,16.25833333
4,1,4,1000000,10,1,1000,10,1024,100,2,29,16210.925
4,1,2,10,1,1,1000,10,512,100,2,0,604.4416667
2,10,4,1000000,10,0,1,1000,512,10000,2,29,5.741666667
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,2.733333333
2,10,4,10,1,1,1,1000,1024,10000,2,29,1.55
2,1,2,10,1,0,1,10,1024,100,5,29,1.4
4,10,2,10,10,0,1,1000,512,10000,2,0,13.41666667
2,1,2,10,10,0,1,10,512,100,2,29,6.141666667
2,10,4,10,1,1,1,1000,512,10000,2,29,1.475
2,1,2,1000000,10,0,1000,10,512,100,5,0,17051.025
2,1,4,1000000,10,0,1000,1000,1024,10000,5,29,8540.433333
2,1,4,1000000,10,1,1,10,512,100,2,29,6.575
2,10,2,10,1,1,1000,10,512,100,5,29,286.225
2,10,4,1000000,1,1,1000,10,512,100,5,0,237.0166667
2,1,2,10,10,1,1,10,512,100,2,29,5.466666667
4,10,4,1000000,1,1,1000,1000,512,10000,5,29,642.1416667
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,1.466666667
4,1,4,1000000,1,1,1000,10,1024,100,2,0,715.3833333
4,10,2,1000000,1,1,1,1000,512,10000,2,29,2.95
4,10,4,1000000,10,0,1,10,1024,100,5,29,13.05833333
4,10,2,1000000,1,1,1000,1000,1024,10000,5,0,695.25
2,10,4,10,1,0,1000,10,1024,100,2,0,270.3166667
2,1,2,1000000,1,0,1,1000,1024,10000,5,29,1.483333333
4,1,2,1000000,10,1,1,1000,512,10000,2,29,12.54166667
2,1,2,10,1,1,1000,10,1024,100,5,0,275.6666667
4,10,4,10,10,1,1000,1000,512,10000,5,0,17878.04167
2,10,2,1000000,10,0,1,1000,1024,10000,5,29,5.825
4,1,2,10,1,1,1000,10,512,100,2,29,797.675
4,10,2,10,1,1,1000,1000,512,10000,5,29,639.0166667
4,1,4,1000000,1,0,1,10,1024,100,2,0,3.141666667
4,1,2,1000000,1,0,1000,1000,512,10000,5,0,854.6833333
4,10,4,10,10,1,1000,10,1024,100,5,0,18055.25
2,10,2,10,10,0,1000,10,1024,100,5,0,21729.225
2,10,2,10,1,0,1,1000,1024,10000,5,0,1.516666667
2,10,2,10,10,1,1,10,512,100,5,0,5.85
2,10,2,10,1,1,1000,1000,1024,10000,2,0,283.225
4,1,4,10,10,0,1000,1000,512,10000,2,0,16565.525
4,1,4,10,10,1,1000,1000,512,10000,2,0,18147.09167
2,1,2,10,1,1,1000,10,512,100,5,29,260.3916667
4,1,2,10,10,1,1000,1000,512,10000,2,0,21214.60833
2,1,2,1000000,10,1,1000,1000,1024,10000,5,0,18588.16667
4,10,2,1000000,1,0,1,1000,1024,10000,2,0,2.941666667
4,10,4,1000000,1,0,1,1000,1024,10000,2,29,3.291666667
2,10,2,10,10,0,1,1000,512,10000,2,29,5.408333333
4,10,2,10,10,1,1,1000,512,10000,5,29,13.89166667
4,1,4,10,10,1,1,10,512,100,2,0,14.25833333
4,1,4,1000000,10,0,1,10,512,100,2,0,15.74166667
4,1,4,1000000,1,1,1,10,1024,100,5,0,3.358333333
4,1,2,1000000,10,0,1,10,512,100,2,0,13.725
4,10,4,10,1,0,1,10,512,100,5,29,2.9
2,1,4,10,10,0,1000,1000,512,10000,2,29,9688.75
2,1,4,1000000,1,1,1,10,512,100,2,0,1.475
2,10,4,10,1,0,1,1000,1024,10000,5,0,1.591666667
2,1,4,10,1,0,1,10,1024,100,5,0,1.575
4,1,4,10,10,0,1000,1000,512,10000,2,29,17990.38333
4,10,4,10,10,0,1,1000,1024,10000,2,0,15.61666667
2,1,4,10,10,0,1,1000,512,10000,5,0,5.425
4,1,4,1000000,10,1,1,1000,512,10000,5,29,13.95833333
4,1,2,1000000,1,1,1000,1000,1024,10000,2,0,786.4333333
2,10,2,1000000,1,0,1000,10,1024,100,2,29,259.7416667
4,10,4,10,10,1,1000,1000,1024,10000,2,29,18099.86667
4,10,4,10,10,1,1000,10,1024,100,2,0,16775
2,10,2,10,10,1,1000,10,512,100,2,29,20473.36667
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,18565
2,1,4,10,1,0,1,10,1024,100,5,29,1.741666667
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,720.2916667
4,10,2,1000000,10,0,1,10,1024,100,5,0,13.66666667
4,10,2,1000000,1,1,1,10,1024,100,2,0,2.75
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,1.475
4,1,2,10,1,1,1,10,512,100,5,29,2.808333333
2,10,4,10,10,0,1,1000,1024,10000,5,0,5.983333333
4,1,2,10,1,0,1000,1000,512,10000,2,0,1021.675
